date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-04-28,0.0016013000000000012,0.0053881,-0.0037867999999999986,0.45,0.000225,-0.0040117999999999985,1,Short-Term Reversal
1993-04-29,0.027125100000000003,0.0041264000000000006,0.022998700000000004,0.5,0.00025,0.022748700000000004,1,Short-Term Reversal
1993-04-30,-0.000561400000000001,0.0037623000000000005,-0.0043237000000000015,0.55,0.000275,-0.004598700000000002,1,Short-Term Reversal
1993-05-03,0.0030917,0.0084866,-0.0053949,0.55,0.000275,-0.0056699,1,Short-Term Reversal
1993-05-04,-0.006194800000000002,0.007602900000000003,-0.013797700000000005,0.4,0.0002,-0.013997700000000005,1,Short-Term Reversal
1993-05-05,0.014382500000000003,-0.004787,0.019169500000000003,0.45,0.000225,0.018944500000000003,1,Short-Term Reversal
1993-05-06,-0.0050943,0.0151673,-0.0202616,0.55,0.000275,-0.020536600000000002,1,Short-Term Reversal
1993-05-07,0.0006195,0.003361999999999999,-0.0027424999999999993,0.4,0.0002,-0.0029424999999999994,1,Short-Term Reversal
1993-05-10,-0.0011619999999999998,0.007894100000000001,-0.009056100000000001,0.4,0.0002,-0.009256100000000001,1,Short-Term Reversal
1993-05-11,0.027200199999999997,0.016397600000000002,0.010802599999999996,0.4,0.0002,0.010602599999999995,1,Short-Term Reversal
1993-05-12,-0.0046802,-0.0015421999999999977,-0.003138000000000002,0.7,0.00035,-0.003488000000000002,1,Short-Term Reversal
1993-05-13,0.020096399999999997,0.0006700000000000007,0.019426399999999996,0.5,0.00025,0.019176399999999996,1,Short-Term Reversal
1993-05-14,-0.009772900000000001,-0.013852999999999999,0.004080099999999998,0.35,0.000175,0.003905099999999998,1,Short-Term Reversal
1993-05-17,0.0132851,0.0318204,-0.018535299999999998,0.5,0.00025,-0.018785299999999998,1,Short-Term Reversal
1993-05-18,0.0211811,-0.020712500000000002,0.0418936,0.55,0.000275,0.041618600000000006,1,Short-Term Reversal
1993-05-19,0.0171184,0.0144843,0.0026340999999999986,0.6499999999999999,0.00032499999999999993,0.002309099999999999,1,Short-Term Reversal
1993-05-20,-0.0009780000000000012,-0.021304999999999998,0.020326999999999998,0.5,0.00025,0.020076999999999998,1,Short-Term Reversal
1993-05-21,0.004427099999999999,0.0226652,-0.0182381,0.4,0.0002,-0.0184381,1,Short-Term Reversal
1993-05-24,0.0019584000000000003,-0.0109054,0.012863800000000002,0.25,0.000125,0.012738800000000002,1,Short-Term Reversal
1993-05-25,-0.0014398999999999998,0.0195686,-0.0210085,0.5,0.00025,-0.0212585,1,Short-Term Reversal
1993-05-26,-0.011832100000000002,-0.0006895000000000006,-0.0111426,0.6,0.0003,-0.0114426,1,Short-Term Reversal
1993-05-27,0.0028753999999999997,-0.0328438,0.0357192,0.45,0.000225,0.0354942,1,Short-Term Reversal
1993-05-28,0.0148432,0.0159552,-0.0011119999999999984,0.5,0.00025,-0.0013619999999999984,1,Short-Term Reversal
1993-06-01,0.011679899999999998,-0.0039216,0.015601499999999997,0.5,0.00025,0.015351499999999997,1,Short-Term Reversal
1993-06-02,-0.007896499999999999,-0.0017374,-0.006159099999999999,0.55,0.000275,-0.006434099999999999,1,Short-Term Reversal
1993-06-03,-0.0015066000000000003,0.0042696,-0.0057762,0.5,0.00025,-0.006026200000000001,1,Short-Term Reversal
1993-06-04,-0.007809099999999999,-0.007412299999999999,-0.0003968000000000001,0.55,0.000275,-0.0006718000000000002,1,Short-Term Reversal
1993-06-07,0.0015755000000000005,-0.0231207,0.0246962,0.5,0.00025,0.0244462,1,Short-Term Reversal
1993-06-08,-0.0074244,0.0004271000000000004,-0.0078515,0.5,0.00025,-0.008101500000000001,1,Short-Term Reversal
1993-06-09,-0.0020679999999999995,-0.0074569,0.0053889,0.30000000000000004,0.00015000000000000001,0.0052389,1,Short-Term Reversal
1993-06-10,-0.0078949,-0.0042617,-0.0036331999999999996,0.44999999999999996,0.000225,-0.0038581999999999996,1,Short-Term Reversal
1993-06-11,-0.0083114,-0.0029205000000000004,-0.0053909,0.5,0.00025,-0.0056409,1,Short-Term Reversal
1993-06-14,0.0012794999999999996,0.0032398,-0.0019603000000000008,0.6,0.0003,-0.0022603000000000007,1,Short-Term Reversal
1993-06-15,0.019408800000000004,0.0187495,0.000659300000000005,0.55,0.000275,0.000384300000000005,1,Short-Term Reversal
1993-06-16,-0.0225768,0.0004924999999999992,-0.0230693,0.55,0.000275,-0.023344300000000002,1,Short-Term Reversal
1993-06-17,0.0183051,-0.022121899999999996,0.040427,0.3,0.00015,0.040277,1,Short-Term Reversal
1993-06-18,-0.016324599999999998,-0.004581999999999999,-0.011742599999999999,0.5,0.00025,-0.011992599999999999,1,Short-Term Reversal
1993-06-21,-0.009466400000000003,-0.0081479,-0.0013185000000000037,0.45,0.000225,-0.0015435000000000036,1,Short-Term Reversal
